Chemical_ID;Chemical;Entity1_type;Variant_ID;Variant;Entity2_type;LADME
PA164712708;DRUGS FOR TREATMENT OF TUBERCULOSIS;CHEMICAL;PA166154027;rs3740065;VARIANT;PD
PA164712708;DRUGS FOR TREATMENT OF TUBERCULOSIS;CHEMICAL;PA166155409;rs3745274;VARIANT;PD
PA164712708;DRUGS FOR TREATMENT OF TUBERCULOSIS;CHEMICAL;PA166157284;rs1045642;VARIANT;PD
PA164712708;DRUGS FOR TREATMENT OF TUBERCULOSIS;CHEMICAL;PA166157560;rs1495741;VARIANT;PD
PA164712708;DRUGS FOR TREATMENT OF TUBERCULOSIS;CHEMICAL;PA166157563;rs1799929;VARIANT;PD
PA164712708;DRUGS FOR TREATMENT OF TUBERCULOSIS;CHEMICAL;PA166157948;NAT2 slow acetylator;VARIANT;
PA164712708;DRUGS FOR TREATMENT OF TUBERCULOSIS;CHEMICAL;PA166160680;rs10946737;VARIANT;PD
PA164712708;DRUGS FOR TREATMENT OF TUBERCULOSIS;CHEMICAL;PA166186121;rs4430924;VARIANT;PD
PA451264;RIZATRIPTAN;CHEMICAL;PA166154260;rs6275;VARIANT;PD
PA451096;PREDNISOLONE;CHEMICAL;PA166157284;rs1045642;VARIANT;PD
PA451096;PREDNISOLONE;CHEMICAL;PA166157334;rs2229109;VARIANT;PD
PA451096;PREDNISOLONE;CHEMICAL;PA166165078;rs738409;VARIANT;PD
PA451096;PREDNISOLONE;CHEMICAL;PA166179651;rs3828743;VARIANT;PD
PA450965;PIMOZIDE;CHEMICAL;PA166157895;CYP2D6 poor metabolizers;VARIANT;
PA166129535;MIZOLASTINE;CHEMICAL;PA166153699;rs2298805;VARIANT;PD
PA448492;ASPARAGINASE;CHEMICAL;PA166154043;rs3824662;VARIANT;PD
PA448492;ASPARAGINASE;CHEMICAL;PA166154808;rs7142143;VARIANT;PD
PA448492;ASPARAGINASE;CHEMICAL;PA166155331;rs45445694;VARIANT;
PA448492;ASPARAGINASE;CHEMICAL;PA166155950;rs6021191;VARIANT;PD
PA448492;ASPARAGINASE;CHEMICAL;PA166156837;rs4958381;VARIANT;PD
PA448492;ASPARAGINASE;CHEMICAL;PA166156900;rs4880;VARIANT;PD
PA448492;ASPARAGINASE;CHEMICAL;PA166157195;rs17885382;VARIANT;PD
PA448492;ASPARAGINASE;CHEMICAL;PA166157535;rs199695765;VARIANT;PD
PA448492;ASPARAGINASE;CHEMICAL;PA166165078;rs738409;VARIANT;PD
PA448492;ASPARAGINASE;CHEMICAL;PA166394241;rs59569490;VARIANT;
PA451892;CYANOCOBALAMIN;CHEMICAL;PA166153643;rs1801131;VARIANT;PD
PA165857067;CHLORPROGUANIL;CHEMICAL;PA166157859;rs1050828;VARIANT;PD
PA450631;NIFEDIPINE;CHEMICAL;PA166155278;rs1123617;VARIANT;PD
PA450631;NIFEDIPINE;CHEMICAL;PA166155291;rs3745009;VARIANT;PD
PA450631;NIFEDIPINE;CHEMICAL;PA166157267;rs776746;VARIANT;
PA450631;NIFEDIPINE;CHEMICAL;PA166157484;rs28383479;VARIANT;
PA450631;NIFEDIPINE;CHEMICAL;PA166157489;rs41279854;VARIANT;
PA450631;NIFEDIPINE;CHEMICAL;PA166157492;rs55817950;VARIANT;
PA450631;NIFEDIPINE;CHEMICAL;PA166157505;rs72552791;VARIANT;
PA450631;NIFEDIPINE;CHEMICAL;PA166157550;rs1048101;VARIANT;PD
PA10040;CETUXIMAB;CHEMICAL;PA166153571;rs396991;VARIANT;PD
PA10040;CETUXIMAB;CHEMICAL;PA166153652;rs1801274;VARIANT;PD
PA10040;CETUXIMAB;CHEMICAL;PA166154264;rs9344;VARIANT;PD
PA10040;CETUXIMAB;CHEMICAL;PA166154658;rs61764370;VARIANT;PD
PA10040;CETUXIMAB;CHEMICAL;PA166154663;rs112445441;VARIANT;PD
PA10040;CETUXIMAB;CHEMICAL;PA166155606;rs885036;VARIANT;PD
PA10040;CETUXIMAB;CHEMICAL;PA166156509;rs1353295;VARIANT;PD
PA10040;CETUXIMAB;CHEMICAL;PA166156588;rs4444903;VARIANT;PD
PA10040;CETUXIMAB;CHEMICAL;PA166156635;rs9996584;VARIANT;PD
PA10040;CETUXIMAB;CHEMICAL;PA166156656;rs11942466;VARIANT;PD
PA10040;CETUXIMAB;CHEMICAL;PA166156663;rs13104811;VARIANT;PD
PA10040;CETUXIMAB;CHEMICAL;PA166157228;rs144854329;VARIANT;
PA10040;CETUXIMAB;CHEMICAL;PA166157262;rs712829;VARIANT;PD
PA10040;CETUXIMAB;CHEMICAL;PA166157263;rs712830;VARIANT;PD
PA10040;CETUXIMAB;CHEMICAL;PA166157331;rs2227983;VARIANT;PD
PA10040;CETUXIMAB;CHEMICAL;PA166157522;rs113488022;VARIANT;
PA10040;CETUXIMAB;CHEMICAL;PA166180901;rs2236947;VARIANT;PD
PA448948;CHLOROQUINE;CHEMICAL;PA166157959;G6PD deficiency;VARIANT;
PA448682;BUMETANIDE;CHEMICAL;PA166153548;rs5063;VARIANT;PD
PA448682;BUMETANIDE;CHEMICAL;PA166154486;rs5443;VARIANT;PD
PA448682;BUMETANIDE;CHEMICAL;PA166155014;rs1529927;VARIANT;PD
PA448682;BUMETANIDE;CHEMICAL;PA166155187;rs1799752;VARIANT;PD
PA448682;BUMETANIDE;CHEMICAL;PA166156480;rs4961;VARIANT;PD
PA165981154;AFATINIB;CHEMICAL;PA166157527;rs121434568;VARIANT;
PA450243;LITHIUM;CHEMICAL;PA166154340;rs1800532;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166154371;rs2499984;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166154469;rs16909440;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166154610;rs8192440;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166155199;rs2071427;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166155208;rs2314339;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166155249;rs11869731;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166155327;rs16973410;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166155999;rs2826494;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166156018;rs74795342;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166156019;rs75222709;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166156020;rs78015114;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166156021;rs79663003;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166156093;rs2284017;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166156094;rs2284018;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166156287;rs334558;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166156406;rs6438552;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166156525;rs1801260;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166156706;rs4532;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166156908;rs130058;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166156983;rs1360780;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166157316;rs2032582;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166157727;rs1387923;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166157756;rs2769605;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166165398;rs3888190;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166165401;rs1000940;VARIANT;
PA450243;LITHIUM;CHEMICAL;PA166171034;rs324899;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166171035;rs6942227;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166171037;rs1611259;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166171038;rs59724122;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166171039;rs61123830;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166171040;rs7959663;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166171041;rs66486766;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166171042;rs7405404;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166171043;rs6728642;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166171044;rs62200793;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166171045;rs7588746;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166171046;rs3919583;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166171048;rs1611255;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166171049;rs209474;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166171050;rs1521470;VARIANT;PD
PA450243;LITHIUM;CHEMICAL;PA166171051;rs79403677;VARIANT;PD
PA166131569;DIFLUORODEOXYURIDINE;CHEMICAL;PA166153774;rs4655226;VARIANT;
PA451735;TRAMADOL;CHEMICAL;PA166155174;rs1045280;VARIANT;PD
PA451735;TRAMADOL;CHEMICAL;PA166155409;rs3745274;VARIANT;
PA451735;TRAMADOL;CHEMICAL;PA166156024;rs4680;VARIANT;PD
PA451735;TRAMADOL;CHEMICAL;PA166156991;rs1799971;VARIANT;PD
PA451735;TRAMADOL;CHEMICAL;PA166157178;rs12208357;VARIANT;
PA451735;TRAMADOL;CHEMICAL;PA166157197;rs34130495;VARIANT;
PA451735;TRAMADOL;CHEMICAL;PA166157201;rs35167514;VARIANT;
PA451735;TRAMADOL;CHEMICAL;PA166157284;rs1045642;VARIANT;PD
PA451735;TRAMADOL;CHEMICAL;PA166157288;rs1128503;VARIANT;
PA451735;TRAMADOL;CHEMICAL;PA166157316;rs2032582;VARIANT;PD
PA451735;TRAMADOL;CHEMICAL;PA166157927;CYP2D6 poor metabolizer;VARIANT;
PA451735;TRAMADOL;CHEMICAL;PA166175997;rs2234918;VARIANT;PD
PA451735;TRAMADOL;CHEMICAL;PA166179692;rs776817009;VARIANT;
PA451735;TRAMADOL;CHEMICAL;PA166179693;rs767263838;VARIANT;
PA451735;TRAMADOL;CHEMICAL;PA166179694;rs762151655;VARIANT;
PA451735;TRAMADOL;CHEMICAL;PA166179695;rs757573592;VARIANT;
PA451735;TRAMADOL;CHEMICAL;PA166179696;rs750575779;VARIANT;
PA451735;TRAMADOL;CHEMICAL;PA166179697;rs553050853;VARIANT;
PA451735;TRAMADOL;CHEMICAL;PA166179698;rs751527244;VARIANT;
PA451735;TRAMADOL;CHEMICAL;PA166179699;rs1293732453;VARIANT;
PA451735;TRAMADOL;CHEMICAL;PA166179700;rs1328799050;VARIANT;
PA451735;TRAMADOL;CHEMICAL;PA166195561;rs184199168;VARIANT;
PA451735;TRAMADOL;CHEMICAL;PA166195562;rs72732317;VARIANT;
PA451735;TRAMADOL;CHEMICAL;PA166195563;rs62435418;VARIANT;
PA451735;TRAMADOL;CHEMICAL;PA166195564;rs79983226;VARIANT;
PA451735;TRAMADOL;CHEMICAL;PA166195565;rs9384825;VARIANT;
PA451735;TRAMADOL;CHEMICAL;PA166257861;rs62436463;VARIANT;PD
PA451735;TRAMADOL;CHEMICAL;PA166257862;rs739296;VARIANT;PD
PA166114925;MAFENIDE;CHEMICAL;PA166157959;G6PD deficiency;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166157514;rs75039782;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166157525;rs113993960;VARIANT;PD
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166161186;rs77932196;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166162698;rs80224560;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166162705;rs74551128;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166164939;rs397508256;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166164940;rs368505753;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166164941;rs115545701;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166164942;rs397508537;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166164943;rs113993958;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166164944;rs77834169;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166164945;rs397508759;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166164946;rs121908752;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166164947;rs121908753;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166164948;rs397508288;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166164949;rs397508442;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166164950;rs141033578;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166164951;rs150212784;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166164952;rs397508513;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166164953;rs121909020;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166164956;rs202179988;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166164957;rs186045772;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166164958;rs75541969;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166164959;rs11971167;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166184909;rs76151804;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166196981;rs397508761;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166196982;rs397508387;VARIANT;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA166365261;rs35516286;VARIANT;
PA10005;ADEFOVIR DIPIVOXIL;CHEMICAL;PA166154458;rs11568626;VARIANT;
PA10005;ADEFOVIR DIPIVOXIL;CHEMICAL;PA166181074;rs11568634;VARIANT;
PA451333;SERTRALINE;CHEMICAL;PA166154673;rs6311;VARIANT;PD
PA451333;SERTRALINE;CHEMICAL;PA166154675;rs6313;VARIANT;PD
PA451333;SERTRALINE;CHEMICAL;PA166154726;rs7997012;VARIANT;PD
PA451333;SERTRALINE;CHEMICAL;PA166155187;rs1799752;VARIANT;PD
PA451333;SERTRALINE;CHEMICAL;PA166155835;rs13432159;VARIANT;PD
PA451333;SERTRALINE;CHEMICAL;PA166156708;rs6295;VARIANT;PD
PA451333;SERTRALINE;CHEMICAL;PA166156716;rs153549;VARIANT;PD
PA451333;SERTRALINE;CHEMICAL;PA166156717;rs153560;VARIANT;PD
PA451333;SERTRALINE;CHEMICAL;PA166156736;rs495794;VARIANT;PD
PA451333;SERTRALINE;CHEMICAL;PA166157317;rs2032583;VARIANT;PD
PA451333;SERTRALINE;CHEMICAL;PA166157338;rs2235040;VARIANT;PD
PA451333;SERTRALINE;CHEMICAL;PA166157386;rs4148739;VARIANT;PD
PA451333;SERTRALINE;CHEMICAL;PA166157485;rs28401781;VARIANT;PD
PA451333;SERTRALINE;CHEMICAL;PA166158926;rs57098334;VARIANT;PD
PA451333;SERTRALINE;CHEMICAL;PA166185647;rs5441;VARIANT;PD
PA449548;ETIDRONIC ACID;CHEMICAL;PA166155587;rs16944;VARIANT;PD
PA451255;RISEDRONATE;CHEMICAL;PA166155587;rs16944;VARIANT;PD
PA10407;CALCIUM CHANNEL BLOCKERS;CHEMICAL;PA166154284;rs588076;VARIANT;PD
PA10407;CALCIUM CHANNEL BLOCKERS;CHEMICAL;PA166154441;rs10898815;VARIANT;PD
PA10407;CALCIUM CHANNEL BLOCKERS;CHEMICAL;PA166154533;rs2238032;VARIANT;PD
PA10407;CALCIUM CHANNEL BLOCKERS;CHEMICAL;PA166154534;rs2239050;VARIANT;PD
PA10407;CALCIUM CHANNEL BLOCKERS;CHEMICAL;PA166154535;rs2239128;VARIANT;PD
PA10407;CALCIUM CHANNEL BLOCKERS;CHEMICAL;PA166155187;rs1799752;VARIANT;
PA10407;CALCIUM CHANNEL BLOCKERS;CHEMICAL;PA166155209;rs2429427;VARIANT;PD
PA10407;CALCIUM CHANNEL BLOCKERS;CHEMICAL;PA166157289;rs1137617;VARIANT;PD
PA450657;NORTRIPTYLINE;CHEMICAL;PA166154303;rs962369;VARIANT;PD
PA450657;NORTRIPTYLINE;CHEMICAL;PA166154486;rs5443;VARIANT;PD
PA450657;NORTRIPTYLINE;CHEMICAL;PA166157039;rs2500535;VARIANT;PD
PA450657;NORTRIPTYLINE;CHEMICAL;PA166157284;rs1045642;VARIANT;PD
PA450657;NORTRIPTYLINE;CHEMICAL;PA166157303;rs1799983;VARIANT;PD
PA450657;NORTRIPTYLINE;CHEMICAL;PA166157650;rs17060812;VARIANT;PD
PA10251;ATAZANAVIR;CHEMICAL;PA166153953;rs717620;VARIANT;PD
PA10251;ATAZANAVIR;CHEMICAL;PA166155584;rs8330;VARIANT;PD
PA10251;ATAZANAVIR;CHEMICAL;PA166155607;rs887829;VARIANT;
PA10251;ATAZANAVIR;CHEMICAL;PA166155616;rs1042640;VARIANT;PD
PA10251;ATAZANAVIR;CHEMICAL;PA166155712;rs3806596;VARIANT;PD
PA10251;ATAZANAVIR;CHEMICAL;PA166155768;rs7586110;VARIANT;PD
PA10251;ATAZANAVIR;CHEMICAL;PA166155795;rs10929303;VARIANT;PD
PA10251;ATAZANAVIR;CHEMICAL;PA166155853;rs17863778;VARIANT;PD
PA10251;ATAZANAVIR;CHEMICAL;PA166155857;rs17868323;VARIANT;PD
PA10251;ATAZANAVIR;CHEMICAL;PA166156358;rs2472677;VARIANT;
PA10251;ATAZANAVIR;CHEMICAL;PA166157284;rs1045642;VARIANT;
PA10251;ATAZANAVIR;CHEMICAL;PA166157316;rs2032582;VARIANT;PD
PA10251;ATAZANAVIR;CHEMICAL;PA166157367;rs2740574;VARIANT;
PA10251;ATAZANAVIR;CHEMICAL;PA166181200;rs73208473;VARIANT;
PA449804;GONADOTROPIN,CHORIONIC;CHEMICAL;PA166155582;rs6166;VARIANT;PD
PA448691;BUSULFAN;CHEMICAL;PA166153750;rs3754446;VARIANT;
PA448691;BUSULFAN;CHEMICAL;PA166153972;rs1799853;VARIANT;
PA448691;BUSULFAN;CHEMICAL;PA166154147;rs12248560;VARIANT;
PA448691;BUSULFAN;CHEMICAL;PA166157094;rs3957357;VARIANT;
PA448691;BUSULFAN;CHEMICAL;PA166161880;rs1021737;VARIANT;PD
PA452634;PURINE ANALOGUES;CHEMICAL;PA166155915;rs1127354;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166153974;rs1800544;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166154364;rs2283265;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166154972;rs5569;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166155135;rs71647871;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166156024;rs4680;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166156277;rs6280;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166156491;rs734644;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166156510;rs1355368;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166156531;rs1947275;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166156602;rs6551665;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166156607;rs6813183;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166156706;rs4532;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166156819;rs3836790;VARIANT;
PA450464;METHYLPHENIDATE;CHEMICAL;PA166157316;rs2032582;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166163170;rs2295490;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166175927;rs2070762;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176933;rs17685420;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176934;rs3210967;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176935;rs10413455;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176936;rs2071421;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176937;rs12302749;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176938;rs10420097;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176939;rs3810818;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176940;rs2886059;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176941;rs9901675;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176942;rs4805162;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176943;rs4562;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176944;rs17712523;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176945;rs2799018;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176946;rs12409352;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176947;rs4902333;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176948;rs4627790;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176949;rs1048786;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176951;rs751655;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176952;rs11559290;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176953;rs7858;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176954;rs929740;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176955;rs9032;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176956;rs11552708;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176957;rs1061735;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176958;rs11553441;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176959;rs362272;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176960;rs757978;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176961;rs17279558;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176962;rs3761372;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176963;rs1061115;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166176964;rs2013169;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166181222;rs28386840;VARIANT;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA166200921;rs778068631;VARIANT;
PA164712741;ERGOT ALKALOIDS;CHEMICAL;PA166154259;rs6265;VARIANT;
PA164712741;ERGOT ALKALOIDS;CHEMICAL;PA166154260;rs6275;VARIANT;
PA164712741;ERGOT ALKALOIDS;CHEMICAL;PA166154672;rs6305;VARIANT;PD
PA164712741;ERGOT ALKALOIDS;CHEMICAL;PA166156024;rs4680;VARIANT;
PA164712741;ERGOT ALKALOIDS;CHEMICAL;PA166156991;rs1799971;VARIANT;
PA164712741;ERGOT ALKALOIDS;CHEMICAL;PA166157734;rs1611115;VARIANT;
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166153543;rs4606;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166153597;rs878949;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166153604;rs951439;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166153626;rs1137101;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166153644;rs1801133;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166153705;rs2445142;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166154259;rs6265;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166154261;rs6277;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166154316;rs1079598;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166154334;rs1799732;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166154374;rs2513265;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166154431;rs10501087;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166154444;rs11030104;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166154673;rs6311;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166154850;rs762551;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166154873;rs2061051;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166154874;rs2069514;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166155269;rs489693;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166155330;rs17782313;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166155587;rs16944;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166155630;rs1143634;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166155631;rs1344706;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166155736;rs4849127;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166155789;rs10490162;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166155798;rs11123469;VARIANT;
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166155812;rs12467557;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166155845;rs17587100;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166155994;rs1805128;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166156024;rs4680;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166156111;rs5030655;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166156766;rs1544938;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166156855;rs10042486;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166156991;rs1799971;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166157145;rs9346455;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166157284;rs1045642;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166157298;rs1468412;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166157316;rs2032582;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166157411;rs6465084;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166157426;rs6977820;VARIANT;PD
PA452233;ANTIPSYCHOTICS;CHEMICAL;PA166157432;rs7799039;VARIANT;PD
